no.,ActualOnFPC,setting,measure,x1,x2,x3,x4,x5
224,110.98088986970352,110.0,116.62215910791483,66.70030756213993,53.91839369773512,45.89612535643365,60.008855592987466,56.970546584330386
225,110.23440604079804,110.0,113.87240584379032,63.709093924317436,50.53258454338034,42.52085807796384,57.55714985995783,53.50984197857276
226,109.4838024971616,110.0,113.24357177339866,63.284682729412005,50.884602244310486,42.927619622835124,56.91484682315951,53.32589567345649
227,110.9377743411021,110.0,116.33074653154326,66.22861275721262,53.458705042695,46.141825360670936,59.88876476372557,56.20980146754563
228,110.15938129227904,110.0,114.29972909191217,64.20786814191258,51.430327376347655,43.211133252935255,58.01545602905602,54.02333971157708
229,109.84333352219991,110.0,114.02022083839078,63.99725495190549,51.44900540827955,43.250218722004306,57.67461391690185,53.90905846689905
230,109.17376349582918,110.0,112.34476739306812,62.272918718912095,49.42167398483493,41.70862205089511,55.83423360848922,52.28954756850168
231,109.31210728637434,110.0,112.76478079710078,62.670751857083104,49.949900515014434,42.14112679479672,56.56368054137927,53.15908503651809
232,110.76842829095285,110.0,116.0903627113067,66.10649231979342,53.04922609755699,45.29857604589612,59.2751421915715,56.23006566352414
233,109.60307769008807,110.0,113.74895561184597,63.97134206054338,51.31693604626216,43.2206514616523,56.982550774584226,54.20580001451527
234,108.97083052550491,110.0,111.6473672734048,61.77852218530782,48.599171415164555,40.45531469911569,55.2262075983247,51.39728307471443
235,109.88575090089289,110.0,113.58424575708639,63.63529115851781,50.592786358108754,42.68098960024716,57.285428725642234,53.6806954042207
236,110.5275777530439,110.0,115.29291784583508,65.12345428199251,52.440981459513,44.67317249899099,58.98491194018805,55.19070679195168
237,108.82831060857221,110.0,111.5521330456558,61.471953032749525,48.53931886089135,40.69833784419406,54.82851122832065,51.25209709739116
238,108.51697493768947,110.0,111.04632052919622,60.9481766515015,48.14792624004444,39.99194951644001,54.52257175749639,51.277345570908956
239,109.82605205937558,110.0,113.64984614519165,63.89475838276016,50.9688863560675,43.31362830545733,57.9379275098451,53.3894692020342
240,109.78186027759264,110.0,113.3783214967317,63.517093839000005,50.28471807329476,42.16612547125374,56.79549415887795,53.246952638048306
241,109.77967955005934,110.0,114.20377511705463,64.18880650224708,51.53652394830359,43.51419406573191,57.66278621436894,53.84173218918839
242,109.36743253972341,110.0,112.45005480508738,62.201026549085135,49.069409925437405,41.037551900474476,55.51589985259841,52.1126569295411
243,109.56338897109256,110.0,112.82759742243093,62.720240555045095,49.438300802574354,41.01085013190726,55.58747935441026,52.87985238231722
244,108.4613559736219,110.0,110.95989021287242,61.02987814787774,48.361152761084305,40.06781251644723,54.778380941913156,51.1775697226033
245,109.52763664584111,110.0,112.93112908882614,62.78004869096766,49.751776399707396,42.111012393697095,56.154978531042126,52.90826864381723
246,110.25155152509566,110.0,114.9841197438594,65.15651749631547,52.343433934924064,44.378877576162715,58.396060064120476,54.70634018194035
247,110.33388503019299,110.0,114.33610953363599,64.36563109310721,50.91306158354747,43.41501195459088,57.99782472069326,54.19281588950687
248,110.19244923817566,110.0,114.68725064261764,64.66451711363015,52.040257968121246,44.0940757323445,58.227919451514495,54.74717769003759
249,109.34264591204952,110.0,112.60620021778045,62.43987710104494,49.48731174726049,41.36932853905316,56.047427497061186,52.893811311917204
250,109.3481632383016,110.0,113.19189470877961,63.23467134366535,50.66710890075047,42.8173530081082,56.75116066567307,53.11959480404502
251,109.86571209111537,110.0,114.07686200362105,63.993343587535584,51.23092720010024,43.39766354210916,57.816933909825124,54.1472408455942
252,109.02128335074282,110.0,112.29373827551653,62.36868424075425,49.62661471175091,41.47403812373857,55.801872475506954,52.076030500155504
253,110.80048925120377,110.0,115.44756667117713,65.36367650653918,51.92543533862516,44.16394478375907,58.690444743368545,55.417957211660124
254,109.91733754671493,110.0,114.82517817242568,64.9119497265249,52.414036153585194,44.40927630265711,58.020675824085274,54.65060758614682
255,109.37382946088147,110.0,112.61602113799292,62.85496101407898,49.89446584001352,41.80856512712328,56.35633392682742,52.53589353116284
256,109.74942323247912,110.0,113.52828267125342,63.5627775194396,50.56129669549603,42.74152935761402,57.214287402945004,53.771066186119455
257,110.06892937429386,110.0,114.44493917032544,64.4128592122498,51.67941846683315,43.07829407885905,57.76721037565421,54.70737888394742
258,110.36176991627215,110.0,115.07439590013465,65.27364076573767,52.37687647103142,44.76038196956383,58.978012910810705,55.22628136418801
259,109.17857600622352,110.0,112.36971726075664,62.33129303287515,49.6731603310846,41.62725330777213,56.08594280716654,52.305719914357134
260,110.4602552500965,110.0,115.68806832369583,65.70961682308062,53.283772812678826,45.48442878659097,59.2185359751097,55.88303757688547
261,110.24463659693745,110.0,114.03632615558733,63.94068161677392,50.9437535035865,42.44401739620622,57.67667904398901,53.9425897604394
262,110.24718579180028,110.0,114.71389523901385,64.57175231744355,51.53268468068186,43.58516313551692,58.0032930995574,54.67349341255927
263,108.57499998837636,110.0,111.08878906982955,61.32325374027313,48.57226511199025,40.04730071364135,54.79160009273455,51.17597014801083
264,110.83015661269016,110.0,115.54394327086302,65.31131196804517,52.40770690206953,44.361272707188064,59.00545884867907,55.35831153615926
265,109.75610211798279,110.0,113.54107690146829,63.46682365647707,50.29161315871328,42.3208163994276,56.822821735080474,53.21690908908749
266,110.78685327452466,110.0,115.6250260574798,65.54339298983142,52.77119056864988,44.42208397890976,59.437197691927494,55.721507681316126
267,110.60765034969103,110.0,115.33112135159148,65.39105977826488,52.28705549079207,44.02890182259054,58.78559165039942,55.2846548938992
268,110.51614979897495,110.0,115.1406528824054,65.3385747304625,52.291474056663894,44.35932272505588,58.534487204287935,55.283438403464615
269,109.18806907088432,110.0,112.6175642502564,62.35031506593383,49.34299294297274,41.591914907373436,55.609751100135135,53.38537534025525
270,110.29112358413148,110.0,114.47398823809476,64.53728148914284,51.52946298004197,43.08208667185772,58.34619414414421,54.81247958390882
271,109.07090333357125,110.0,112.52532371455193,62.351616954262404,49.70428095251906,41.66520082720225,55.68379614968665,52.49961866676684
272,109.94519011532711,110.0,114.27871678874894,64.26080486710153,51.445013851688095,43.501104254485135,57.693527179075055,54.12829686020588
273,109.73052918198225,110.0,113.31503543993259,63.19342751483863,50.134595832811215,41.560016463873524,56.49197899124896,53.17400677645853
274,110.71028327630607,110.0,115.83228241394822,65.76227543682631,52.82924315229399,45.116368599735004,59.36291686464467,55.66789523660642
275,111.35427323952669,110.0,116.84819600031092,66.7072314379419,53.84145916613904,45.24604712137609,60.2820435054638,56.96510296330181
276,110.4044259411375,110.0,114.91147758383833,64.91189238283688,51.92927141741065,43.61130795907751,58.53450716846655,55.189095030841145
277,109.42155507897684,110.0,112.87980873338591,63.02927298272087,50.274478498902695,42.19028882764063,56.88416245310562,52.44056775787294
278,109.97721135489608,110.0,113.29367044397674,63.28192578712095,50.1558921342347,42.14313092403304,57.33869157559634,53.23895430199315
279,108.806740573632,110.0,111.80718723737242,61.82151189812093,48.82587965552764,41.0348122307497,55.068594183221215,51.332727202661545
280,110.8424138583395,110.0,115.89237507711317,65.77698410284955,52.941100239197574,44.57251751538906,59.4035171916756,55.75545851972502
281,109.51745037659528,110.0,112.82385604318823,62.86541417955939,49.59463354124261,41.58739623543019,56.01427648601995,52.8660962824995
282,110.0202534367662,110.0,114.15066708425542,64.16985104324958,51.32921347803582,43.25669775156918,57.857039665958204,54.040883657072335
283,110.35968917744687,110.0,114.81474003167286,64.89791959455671,52.1623816116343,43.97906270105498,58.54696589096579,54.87025908639887
284,111.12609781350623,110.0,116.96618591603973,67.20333532115464,54.40485069184153,46.152140741395606,60.712728687974845,57.35992309418038
285,109.38774002563689,110.0,112.78623305718378,62.892003880184724,50.176180551594214,41.999056961547275,56.42449947061891,52.75247719827199
286,109.08232649278908,110.0,112.15381218801662,62.20848007507888,49.155138227169836,41.52061067147937,55.26337521912968,52.12530656142423
287,109.09683752814023,110.0,112.15338251043026,62.54960192711634,49.465415358453285,41.52270589327985,55.84683114911462,52.053963335305305
288,109.88521515609884,110.0,113.74761283410434,63.86721905514356,50.85084819881144,43.09144501112596,57.695655075926176,53.48643154669387
289,110.39786247082837,110.0,115.20290977258593,65.07967516000157,51.958795087297695,44.192065772156084,58.26519612761357,55.257574685991244
290,109.8178575913628,110.0,113.76810524118535,63.91176424106733,50.862944409361916,42.89361706058137,57.24290703293175,53.75168162121406
291,109.90755746442807,110.0,114.09134116581403,64.25683103570417,51.654947503573965,43.30583713736323,57.81608323411269,53.474411749193735
292,110.38860397333757,110.0,114.91350595801634,65.13165906253921,51.89219951084552,43.993807335480135,58.36429332346141,54.88774707401632
293,109.45296507601894,110.0,112.82911124018041,62.96539433303676,49.99424847488244,42.08600170736924,56.54579075310095,53.16606608696984
294,110.17050677687915,110.0,114.52126430238135,64.74011161844739,51.73917127637295,43.67889982263044,58.322533112836105,54.37595145144287
295,109.62807942212865,110.0,113.61050908606234,63.618660293931086,51.01887991543645,42.99123802151125,56.88546381758936,53.93815252444703
296,109.78679939334793,110.0,114.09060658780392,64.00146893707836,51.13539062951921,43.42143632455868,57.19268384711666,54.174416112524916
297,110.70424479081673,110.0,115.29734676929476,65.11899501776304,51.83537990277367,43.717577725005654,58.63235357334623,55.03899943776357
298,109.3633836501997,110.0,112.59486603010137,62.462260414249016,49.494708294455044,41.551849878670666,55.88822172187973,52.38317805964322
299,110.20439129048432,110.0,114.10932686156184,63.912091847543714,51.01403772589689,41.94963897924124,57.37246513876151,53.85608836034632
300,109.72265414319354,110.0,113.62555135638894,63.6159992622574,50.92936619205193,42.87194209427205,57.13325848907795,53.80614767626165
301,110.21412214998527,110.0,114.92157610517991,65.37844484708381,52.472633660102936,44.50943941499157,58.74981857212465,54.64934877988452
302,110.13337196731462,110.0,114.04972050623056,64.39859807422721,51.02468176011774,43.021641532028546,57.684628624674794,54.23238632065521
303,109.72421740311586,110.0,113.89571729545149,63.57622292419326,50.979338151224624,43.35000094833586,56.908643361078994,53.67300340889212
304,110.61755721265237,110.0,115.84694864658137,65.9508080088753,52.74388704757711,44.936773895823464,58.67484711961028,56.33790641911915
305,111.05591162746664,110.0,116.19646061928239,66.03456541944945,53.23287689509858,45.045817923044574,59.83707516263813,56.64660770664123
306,109.8118315208541,110.0,113.51316166909169,63.611922900992234,50.95606902650516,42.019938844635554,57.3845728758966,53.429074847925364
307,109.99139490712314,110.0,114.60449381961992,64.52005162669938,51.80224070312044,44.157560268484126,57.95652553114023,54.631694434025555
308,109.45054743609613,110.0,112.93541053040855,63.016926631037606,49.89165348362099,42.27761318714921,56.491526034841634,52.785280147865755
309,111.62670291434347,110.0,117.54346547351983,67.35649048687974,54.429025613729365,46.88831990844037,60.85464950913356,58.05358635095633
310,110.23770868711927,110.0,114.78836543681318,64.78443791099146,51.834321012346145,44.02160017890469,57.82633906353587,54.501588059887396
311,110.52481854321475,110.0,115.43414823754937,65.5209789078627,52.82519595275433,44.66558725777779,59.115795962595215,55.02578584261633
312,110.66692542848627,110.0,115.59334472360594,65.4473354743121,52.58434914332078,44.379723838178045,58.80829470224015,55.8888207139242
313,109.0969762451942,110.0,112.28002416760843,62.401207340805676,49.47319528231841,41.777390317810955,56.06424398153828,52.06384711603206
314,109.44400317997736,110.0,112.31692243606099,62.54209672130905,49.56338362760454,40.57292664718728,56.26259424419815,52.70082034292979
315,109.3731622418738,110.0,112.56776481640918,62.73142725110948,49.771637120349226,41.77876590151263,56.417580777034935,52.457727722121234
316,109.66034021083286,110.0,113.56054182374422,63.54254027912491,50.8050084009044,42.26437483405556,57.18656561293823,53.24569614395318
317,109.52558732023836,110.0,113.38546519160018,63.23225525881352,50.36293199298492,42.87349960106786,56.639500957290146,52.79906237221548
318,109.50939535275977,110.0,113.2202595126631,63.104331319704045,50.41808209766812,42.42427957938262,56.775156949611635,53.29464530219272
319,109.49568903699141,110.0,112.65118069773382,62.66241576311833,49.63746710026844,40.766786984295464,56.28898154228629,52.0348866921229
320,110.88756941184965,110.0,115.64250435138399,65.5618124990902,52.455761892665876,44.192010111489694,59.34271694004566,55.32897608926404
321,110.75479551532024,110.0,116.25197052369629,66.57180902986364,53.88808598225162,46.0088734025215,60.117332878810544,56.23297016481274
322,110.54629828436886,110.0,115.64468262373188,65.58575429648063,52.98308462924603,45.16513179710745,59.17041169189692,56.106814709799025
323,110.53769213308748,110.0,115.88519933918334,66.0059059896096,53.319117600625496,45.46664044620765,59.472068513445315,55.44324807177145
324,110.24548955098565,110.0,115.35172208726603,65.55098606270784,52.648122935077126,44.938445930669076,58.37039071627573,54.70135795504466
325,110.09155224837423,110.0,113.94826661691548,63.84917073181317,50.539551280483195,43.256106820848075,57.63328532690261,54.523210160278495
326,110.18211382595574,110.0,114.27421080617493,64.2213076315213,51.413079343857,43.24824017113864,57.886234282142716,54.04598550825232
327,108.62448284036444,110.0,111.31289936342851,61.174871524057316,48.61542012202193,40.5626614808728,54.84899003518079,51.72233097897962
328,110.78406818117912,110.0,116.01750672873368,65.75169751317263,52.995781459340435,45.313106040454,59.230447364592365,55.58747604610795
329,109.83377037498278,110.0,114.2158635947484,64.40854432935205,51.916058186731085,44.1274220535081,58.48222809972046,54.15808847399383
330,110.81425978779009,110.0,116.01893289971638,66.03206714116072,52.97905680422596,45.15148914338662,59.19607408260751,56.3276541018879
331,111.10724687341626,110.0,116.33020375997273,66.15864216077564,53.475917196407366,45.39895390803977,60.38260172750269,56.342627004684786
332,109.92612141544194,110.0,113.69287058517006,63.46113943260585,50.4028873918901,42.84305037032001,57.092461610954494,53.52524906258208
333,109.58464336859487,110.0,113.51227155825609,63.44524248488413,50.743854505838534,42.94212441187896,57.02847931505544,53.560750872817785
334,110.08211427963259,110.0,114.5686983408661,64.67173713622346,52.013169107528604,44.0283977041837,58.1786237152029,54.81932406105395
335,109.6148588644416,110.0,113.15947317086318,63.060608497314334,50.08893327718822,41.644410822271844,56.80372095080048,53.4676436432846
336,108.86034437319346,110.0,111.9076911194073,62.17555920024444,49.331772157406355,41.282558753108724,55.782695211970726,51.650357351487905
337,109.94966797044155,110.0,114.12859544655991,64.09690629177489,51.16665025962124,43.45925917697002,57.45399831816525,53.63168726700632
338,111.09478079971308,110.0,116.38526389624138,66.47561252068049,53.659538320671686,45.532406871671355,60.550988638403005,55.81629543085612
339,110.00253937441872,110.0,114.07575545388688,63.942832218769475,51.231962923226135,43.375734004155646,57.88231292494329,53.92443386671044
340,110.98006211159291,110.0,116.12365288280836,66.04537790608396,53.09571850744538,45.19801209099426,59.59110311877401,56.60601664844329
341,109.67454363192157,110.0,113.38963471809357,63.524195181979294,50.44422223034875,42.243195379414324,56.90152044068157,53.07274537179624
342,110.19675412877477,110.0,114.89324082603115,64.68040805493571,52.357158319032,43.90231588132194,58.33457771535644,55.06807418652208
343,109.99926469309823,110.0,114.10695679772819,64.16465574277092,51.051713131611685,43.081439197783844,57.37115989337029,54.28227338633619
344,110.67858609409396,110.0,115.60343195672415,65.80488207408776,52.869081629817074,44.43805697878426,59.57878214416944,55.075588974264036
345,110.26174701594316,110.0,114.63331957289375,64.45435469575249,51.8155728607535,43.276392323628535,57.856713856314656,54.97717711437771
346,108.58147291170542,110.0,111.05282196791953,61.00459397265025,47.805756740644405,39.96889258445063,54.254204847705445,51.322784817713305
347,109.45992073975383,110.0,113.1392607365266,63.209307675826956,50.39674868307562,42.63329479661292,56.70529968996841,52.80459931225007
348,110.67427640823878,110.0,115.74461667921338,65.60704647960615,52.94954749179445,45.09066865474295,59.57436570867485,55.877649346291065
349,109.66622289627855,110.0,113.49319236761933,63.70288734386447,50.94059490335582,42.76951819509343,57.11082236617386,53.44590999281193
350,109.50818019606407,110.0,112.92781415224731,63.0380691035343,50.15107749761709,42.06832559711524,56.498317682064865,52.995462936622296
351,110.21132631274354,110.0,114.74894726495516,64.79009117083007,52.10447118986916,44.157450673353594,58.07885153659285,54.85180068443265
352,108.33500523370844,110.0,109.96307657732935,60.005085977961485,46.86568729703119,38.646842246070335,53.410525143069904,50.06397439485905
353,110.62107552690429,110.0,115.67795346161162,65.67069253728681,52.91406105697856,44.896970650241585,59.14425603785806,55.80196547719582
354,110.87179871706392,110.0,116.25161968877335,66.29984968039821,53.57574403293162,45.17820899800792,59.758739282381214,55.84826027255482
355,110.2356219501194,110.0,114.54496097479972,64.64052468192882,51.50598927984763,43.21533136714679,57.906626671541126,54.63559328742845
356,110.48628533342287,110.0,115.33784397508325,65.3673943242754,52.544088323251984,44.81868072752462,59.00246737532247,55.494091509618066
357,110.09862341207354,110.0,114.32768467807321,64.23993097472746,51.31079201489714,43.30438664424183,57.92010273265719,54.206079552808866
358,110.27396022368679,110.0,114.44927483642432,64.49606650551753,51.19907412063131,43.49050545577751,57.465386022373856,54.41240712034397
359,108.90874493259706,110.0,111.62017841382867,61.61103665589181,48.722270199721194,40.758622783970125,55.42424638787901,51.12769483486656
360,110.80359303115473,110.0,115.867187196352,65.78334880508652,52.842337938703196,45.35349420361991,59.27174328116061,55.60128313835627
361,110.74304656321932,110.0,115.69136508793774,65.96122979371457,52.93711049652407,44.8487211583791,59.39141919066476,55.50861873672277
362,110.05564038823756,110.0,113.89997653488592,63.77638892267673,50.90698963831326,42.788613327233534,57.844361851273874,54.02892568878559
363,109.59031439859358,110.0,112.77487884385471,62.930606856399976,49.86907144062216,41.42273636156921,56.52298994728537,52.55802920031163
364,110.28993828362118,110.0,114.23583584232345,64.23141498977459,51.13435406587966,42.95346858477662,57.93533970328095,54.44212221350369
365,109.86186532031243,110.0,113.7397107027873,63.64627710768698,50.56479076192413,42.69296049435083,57.093407706532055,53.82713224112668
366,109.26054266351223,110.0,112.78936782231128,62.81140397976437,50.04982888738398,42.19426489069263,55.945265102866095,52.98890705940614
367,110.072131255696,110.0,113.90277527636596,63.88165872813876,51.11019489596341,42.70077395359828,57.661131169016464,53.70433033750799
368,110.49344457531532,110.0,115.1785977198706,65.2483257990207,52.38092507682104,43.85762409751645,58.66567642236589,55.596608999383186
369,110.07968220044825,110.0,114.54185983060569,64.87314302360305,51.88842033665056,43.555917762717144,58.35215770617126,54.75643495952208
370,110.15310458774034,110.0,114.40531430528748,64.34838595008915,51.39782090804383,43.22485888234351,57.56945870141811,53.8519080316283
371,109.60290864665491,110.0,113.50521770370662,63.65819884256968,50.740451654152785,42.34871021609066,56.98338443553534,53.20292793761015
372,110.63556033371503,110.0,115.5823888373573,65.7194937733643,52.58617152218353,45.149350885391485,58.910065826456815,55.995746075134804
373,110.96018723564103,110.0,116.14022376051356,66.24811457513611,53.03947572496161,44.87260818951829,59.33101660406286,56.466201306028616
374,111.0890608954,110.0,116.50073114092966,66.26483854125209,53.22894736525718,45.70941954329159,59.55612632214111,55.88136063871613
375,110.19382738999823,110.0,114.91456809129156,64.92993191841818,52.17805041970241,44.485392251653295,58.046931361528536,54.77699683970601
376,109.46168928318038,110.0,112.89485122545508,63.18600895927525,50.342251618500185,42.27358297654973,56.87854549332142,52.961981266105504
377,109.60913574454052,110.0,113.17994713768653,63.15302988662412,50.29093488155046,42.356728005138244,56.27670300572581,53.44400338049683
378,109.77500083380032,110.0,113.1378467846858,63.136479419399336,50.07654321481248,42.09409836605777,56.867968108353224,53.7224936418387
379,108.60315408087477,110.0,111.18669520712754,61.113449650382954,48.156956753822165,40.38243579956892,54.33589625100003,51.328227980074544
380,109.70468116632198,110.0,113.64684465084935,63.60277065683635,50.6408521532,42.43709995528911,56.92012679535473,54.048847915031985
381,109.26399190645236,110.0,112.71685189717954,62.9590566615981,49.77266181121053,41.90447481906658,56.17773854838046,52.626138200299344
382,110.15396536126764,110.0,114.48312722044648,64.27935288575587,51.22460986420421,43.688049347792976,57.70252555722333,54.39674322049282
383,110.27703250674645,110.0,114.56573986163556,64.52245733983494,51.52067535111693,43.16954330090702,58.254953324582466,54.321390604908785
384,111.02756719988234,110.0,115.96966941840385,65.8361027313238,52.720583099579116,44.38446007963351,59.310206427311755,55.70853556411623
385,110.53843565402667,110.0,114.75879986993525,64.66737010221898,51.507652590429444,43.46616202767216,58.39988812128158,54.88624850533806
386,111.04773380554957,110.0,116.2194146363013,66.19484975278071,53.117704070259684,45.591054096674924,59.97547156383102,56.31225188857555
387,109.7032738052289,110.0,113.3767080760964,63.50378570804804,50.7379574609543,42.82874643790803,57.33694907391709,53.09150253493386
388,109.579936259713,110.0,113.46796033118682,63.65761851507342,50.998278858790165,43.180091357510136,57.481425535524075,53.24113986312422
389,110.67904205620542,110.0,115.18297990503838,65.12343614069287,52.06801845235918,43.8870579901231,58.849941174625584,55.231318232327254
390,111.0470293510348,110.0,116.41477630748649,66.2106001926527,53.191775670317305,45.68055550310002,59.58525306223036,55.90005477928781
391,110.10496778428293,110.0,114.03318262126669,64.07902779887641,50.884044889465486,42.860895945364504,57.33223886250887,54.14831851103935
392,110.63408847118447,110.0,115.5015475187288,65.4363372359087,52.4531799285519,44.80272035170022,58.693537323942266,55.506395015045086
393,110.12150059413581,110.0,114.2900393690936,64.2818133721097,51.202589041915495,43.32797018830815,57.76459661502024,54.21336441398353
394,108.7565040802387,110.0,111.05791526682549,60.770747085907544,47.765363386630064,40.08721623211565,54.363847204856995,51.142761525471784
395,109.90810567766641,110.0,113.7659078117318,63.51500378475037,50.73212300116703,42.67849084705071,57.039469102313696,53.88255313446788
396,110.33730039302257,110.0,114.90861933678823,64.99546892523668,52.08748328733465,43.52423442360642,58.42343812684965,55.46007552459139
397,109.60149460486443,110.0,113.52952560379833,63.66594229244131,51.117837522078545,43.03008533816971,57.43992926462416,53.161457226241936
398,109.76292644081731,110.0,113.74914986456596,63.62397090308028,50.91108453467684,43.29242305669456,57.31767184855712,53.50421227329344
399,108.91441791820876,110.0,111.19180991556298,61.11458662478677,47.75869912854789,39.78877078344558,54.470543643120635,50.7505356840142
400,109.7687312705976,110.0,113.54794288230539,63.71901444356988,50.55326482831254,42.70755995691667,57.05943602678163,53.550319144282795
401,110.04517934703689,110.0,114.8341891661862,65.2028810964157,52.49959100125526,44.7744765909833,58.800465982280905,54.82339340515273
402,108.55209382111056,110.0,110.8824528905869,61.137463185300476,47.9712888858245,39.814795932238034,54.379757695783184,50.88215810765783
403,110.39242314178198,110.0,114.71346687729219,64.93088255349402,51.67928771215001,43.634574167052,58.20620927829879,55.10433495119606
404,110.23237393479697,110.0,114.18265831922143,64.0336459461024,50.966975861326794,42.669557863669375,57.69947692667613,53.7425117365207
405,109.88846357632976,110.0,113.58729107324113,63.59760167866732,50.616665826642624,42.21737086423517,57.08609476514088,53.364446172046954
406,110.93304128945023,110.0,116.18554136967462,65.98241440726324,53.07804514171674,44.88472978073089,59.10888807427185,56.393116521629665
407,108.43651280561572,110.0,110.52934654559859,60.46468812730296,47.57462557850791,39.711405672570386,54.00470389373962,50.6124618914241
408,110.63271882081251,110.0,115.22273463677045,65.21885866088077,51.953806615605124,44.23564746110769,58.22111670749474,54.85830419989797
409,109.45461652720279,110.0,113.15577891362717,63.20098617286812,50.57064620672516,42.48002096167206,57.17072562625185,53.46220351831895
410,109.63642851154458,110.0,113.2623236425365,63.65011407267538,50.51093577344281,42.41918315419089,57.242933871785056,53.25087616973499
411,109.93221537323102,110.0,114.1993334876093,63.929204314600064,51.16079442275049,43.053266135880726,57.43762544378764,53.961856957596346
412,109.3036160638845,110.0,112.47977818296215,62.46775015699814,49.84157195421916,41.93254355301268,56.70511821617546,53.0096391399353
413,111.49964867768432,110.0,117.08671811825296,66.95540561943574,54.061226301268846,46.24868590294309,60.81796879368316,56.93711881567878
414,110.94355469011262,110.0,116.44782870633762,66.62405579401357,54.093725515195274,46.50055352363158,60.6190209570441,56.04430999092315
415,109.4630296451634,110.0,112.53162452894624,62.54948924887365,49.54605050732585,41.14652166555274,56.11500808092252,52.24061601193536
416,109.62648653435255,110.0,113.44581421640896,63.24056830785801,50.55603875850404,42.96871001406851,56.742910511210624,53.49184033784551
417,109.5848859127325,110.0,113.42467389189468,63.794081012633086,50.83613662709019,43.011951286993856,57.39636654630664,53.38899334357514
418,108.87213496828025,110.0,111.8622023084163,61.69919931742236,48.9796192775066,40.91868215638712,54.867954543917854,51.65737790932976
419,111.13843714984246,110.0,116.75525809678244,66.92857967698403,53.85298945658392,45.843395008218216,60.294379618952306,56.53431388639577
420,109.28545005780042,110.0,112.42471772441168,62.4482977032147,49.5481701530355,41.69832029186461,56.09322527424081,52.225300456180896
421,109.66328178643367,110.0,113.73874805183065,63.69624446629186,51.1194808824006,42.78596371306329,57.27217249548254,53.72969331509579
422,109.06445618596084,110.0,112.06920934072811,61.99492874097961,49.07425932661815,41.22136215656496,55.7639687002296,51.89028367763314
423,110.02123946703436,110.0,114.11868543271392,64.13269706639782,51.22633795214031,43.09283860523865,57.67872170010887,54.410723674948045
424,108.58282217798116,110.0,111.2968511493349,61.34105640136862,48.63708986081176,40.47855334274802,54.57369630220108,50.80417666440313
425,110.3747944808187,110.0,114.90984851837797,64.77263800100211,51.617320116707035,43.789101993450316,57.62775560472662,54.69738991494745
426,109.04708052487103,110.0,111.54211454920127,61.38379401695204,48.353751606265234,40.43241590584857,55.34370624939587,51.70881951454283
427,110.31951417518756,110.0,114.37974561285868,64.2919692804969,51.46258431556483,42.88386086134306,58.02286157390534,54.80370047785848
428,109.75157332005277,110.0,113.47084814901795,63.634542783291934,50.91768292507101,42.746837549325214,57.23765633457679,53.08071790999668
429,109.34530331078659,110.0,112.77127801401205,63.07621648153431,50.15424601275466,42.12863529605958,56.58161617698054,52.8097850400785
430,110.52259854555841,110.0,115.08241806754798,65.03671162222014,51.83438523079469,44.16595179097582,58.48560878233437,55.447031707490616
431,110.2595961777814,110.0,114.77939256571,64.65113882938121,52.073073365528394,43.79188915593867,58.60826773863828,54.86981993761538
432,109.62304318902618,110.0,113.15756574997188,63.168999289911625,50.178617681508236,41.95979274078285,57.060144464081475,52.96360187754048
433,109.29790975456919,110.0,112.31114589622568,62.18076328120146,49.198484422820236,41.17314550779863,55.91798418489467,52.37270249797961
434,109.63531148998226,110.0,113.26370642615429,63.28885490047107,50.31651146673485,42.62008616202858,56.37729161390011,54.25364845486332
435,109.24461244468195,110.0,112.2207406982754,62.22319939049334,49.14528416291475,41.76171830937215,55.928473477604136,52.574285635724145
436,109.79368133003848,110.0,114.17714446399727,64.12658718568758,51.32116920038449,43.599129742195224,56.968486183080216,54.50562928099983
437,109.74260591646708,110.0,113.74424004709529,64.09353361582501,51.27460133398614,43.041003251023824,57.52996217092908,53.70349437577279
438,110.31457628637143,110.0,114.90624904274253,65.08913575586425,52.29979684197534,44.443130114849964,58.958778376661826,54.73977185655816
439,110.10309111736937,110.0,114.13216938086013,64.03644771857269,51.24937868478026,42.93226941477426,57.92295112700085,54.542538325448156
440,109.3200543616655,110.0,112.80118707341994,62.75659149664945,50.13276437398505,42.20611365222143,56.52820883160713,52.98152481508775
441,110.88243847057356,110.0,116.23589881430131,66.13497987622131,53.65814823794424,45.747975411704864,59.95230670690332,55.88935187503602
442,109.45212433210271,110.0,112.64589873110742,62.68225846511677,49.486387785571345,41.50905726401895,55.97351880816566,53.10909242239448
443,109.05582450468022,110.0,112.36932079193728,62.418911212441984,49.461632312168184,41.48301520895752,55.83566801405459,52.37355222591286
444,110.97386951340158,110.0,115.89525826622103,65.97379101561101,52.93695662368262,44.65361545159684,59.84954004500412,55.8981478728154
445,111.67464646438162,110.0,117.72422871467171,67.60735314350607,54.93949329175561,47.16403794766035,61.74346351788483,57.99108334307188
446,111.00001862161028,110.0,116.57011484753679,66.39143435871705,53.49771936743365,46.18943740816137,59.82491732857103,56.42296329608248
447,110.17134684852441,110.0,114.14768272058384,64.26178565053628,51.235863506218934,43.381848482185724,58.24520314773919,54.68591924419858
448,110.78362378323975,110.0,115.90256325442202,66.12285284495168,53.42574193539001,45.523250697604844,59.95615544797914,56.251926218569906
