LDD test_1,LDD test_2,HHG_1,HHG_2,Cond.1_1,Cond.1_2,Cond.2_1,Cond.2_2,Cond.3_1,Cond.3_2,Cond.4_1,Cond.4_2,Cond.5_1,Cond.5_2,Cond.6_1,Cond.6_2,Cond.7_1,Cond.7_2,Cond.8_1,Cond.8_2,Cond.9_1,Cond.9_2
,,,,375.5,375.5,,,,,,,,,,,,,,,,
,,,,375.75,375.75,,,,,,,,,,,,,,,,
,,,,376.0,376.0,,,,,,,,,,,,,,,,
,,,,376.25,376.25,,,,,,,,,,,,,,,,
,,,,376.5,376.5,,,,,,,,,,,,,,,,
,,,,376.75,376.75,,,,,,,,,,,,,,,,
,,,,377.0,377.0,,,,,,,,,,,,,,,,
,,,,377.25,377.25,,,,,,,,,,,,,,,,
,,,,377.5,377.5,,,,,,,,,,,,,,,,
,,,,377.75,377.75,,,,,,,,,,,,,,,,
,,,,378.0,378.0,,,,,,,,,,,,,,,,
,,,,378.25,378.25,,,,,,,,,,,,,,,,
,,,,378.5,378.5,,,,,,,,,,,,,,,,
,,,,378.75,378.75,,,,,,,,,,,,,,,,
,,,,379.0,379.0,,,,,,,,,,,,,,,,
,,,,379.25,379.25,,,,,,,,,,,,,,,,
,,,,379.5,379.5,,,,,,,,,,,,,,,,
,,,,379.75,379.75,,,,,,,,,,,,,,,,
,,,,380.0,380.0,,,,,,,,,,,,,,,,
,,,,380.25,380.25,,,,,,,,,,,,,,,,
,,,,380.5,380.5,,,,,,,,,,,,,,,,
,,,,380.75,380.75,,,,,,,,,,,,,,,,
,,,,381.0,381.0,,,,,,,,,,,,,,,,
,,,,381.25,381.25,,,,,,,,,,,,,,,,
,,,,,381.5,,,,,,,,,,,,,,,,
,,,,,381.75,,,,,,,,,,,,,,,,
,,,,,382.0,,,,,,,,,,,,,,,,
,,,,,382.25,,,,,,,,,,,,,,,,
,,,,,382.5,,,,,,,,,,,,,,,,
,,,,,382.75,,,,,,,,,,,,,,,,
,,,,,383.0,,,,,,,,,,,,,,,,
,,,,,383.25,,,,,,,,,,,,,,,,
,,,,,383.5,,,,,,,,,,,,,,,,
,,,,,383.75,,,,,,,,,,,,,,,,
,,,,,384.0,,,,,,,,,,,,,,,,
,,,,,384.25,,,,,,,,,,,,,,,,
,,,,,384.5,,,,,,,,,,,,,,,,
,,,,,384.75,,,,,,,,,,,,,,,,
,,,,,385.0,,,,,,,,,,,,,,,,
